paper_id,domain,section_name,section_family,paragraph_index,label,label_source_rule,text,token_count,row_id,tsne_x,tsne_y
PMC13205708,biomedicine,Introduction,introduction,0,macro,macro_intro_first2,"Breastfeeding is vital to the wellbeing of the mother and child (Gribble and Gallagher ; Hernandez‐Cordero and Perez‐Escamilla ), is recognised as a human right to enable an infants' healthy future (COAG Health Council ) and is crucial for optimal growth and development (World Health Organization & UNICEF ). The World Health Organisation recognises breastfeeding as the best source of nourishment for infants, and is vital to achieving the highest standard of health (World Health Organization ). Breastfeeding provides essential, irreplaceable nutrition to optimise a child's growth and development, enhances maternal wellbeing, and privileges infant‐mother bonding. The removal of an infant, a child under 2 years of age (Arabena ), from their mother has profound implications, from the disruption of breastfeeding to inhibiting mother‐infant attachment (Weaver et al. ). The opportunity for an infant to bond with their mother is crucial to the short, medium, and long‐term health of the infant (Marsh et al. ). Secure and early mother‐infant attachment, which breastfeeding strongly encourages, is important for future interpersonal skills, and is protective; the longer the duration of breastfeeding the greater maternal sensitivity towards her child beyond the infant‐toddler period (Weaver et al. ).",194,1177,6.49885,-16.161991
PMC13290382,biomedicine,Conclusions,conclusion,0,macro,macro_conclusion,"In conclusion, the present study suggests that orexin, chronic/acute stress and alcohol dependence are not isolated systems, and there is a clear interaction between them. Chronic stress increased anxiety in adolescent mice, which made them more prone to alcohol addiction behaviour. This effect could be significantly attenuated by OX1R and OX2R antagonists. In addition, acute stress caused the reinstatement of alcohol‐seeking behaviour in adolescent mice and increased orexin concentration in reward‐related brain regions. Inhibition of OX1R or OX2R could alleviate the reinstatement of alcohol‐seeking behaviour induced by acute stress. Based on these findings, OX1R and OX2R may be targets for the treatment of stress‐induced alcohol addiction and reinstatement in adolescents. Elucidating the relationship between the stress system, orexin system and alcohol dependence may help to explore some of the neurobiological mechanisms of stress‐related alcohol dependence and reinstatement in adolescents.",139,1073,-5.7211924,-6.8168025
PMC13239679,biomedicine,Introduction,introduction,0,macro,macro_intro_first2,"Small‐scale dairy farming is a cornerstone of Ethiopia's agricultural sector, particularly in the Salale Zone, where it supports rural livelihoods and contributes substantially to household nutrition and local economic growth. The rising population, urbanization and dietary shifts have led to increasing demand for dairy products in Ethiopia, creating opportunities for sectoral expansion and modernization (Gizaw; FAO). However, traditional smallholder dairy systems in the Salale Zone are under pressure from modernization and market demands. These systems, while historically resilient, are often characterized by low productivity, limited technology adoption and weak value chain integration (Zeleke and Lema). In contrast, modernization efforts emphasize improved breeding, efficient feed management and enhanced milk processing technologies (Hedlund). This tension between tradition and modernization presents both challenges and opportunities for advancing the dairy value chain in the region (Ayele et al.; Kassie et al.).",137,1043,7.587509,-2.3568683
PMC13261304,biomedicine,Conclusion,conclusion,2,macro,macro_conclusion,"Despite the valuable findings of this study, several limitations should be acknowledged. The present work is limited to biochemical endpoints in muscle tissue and does not include comprehensive molecular assessments. Future studies are recommended to incorporate gene expression analyses (e.g., RT‐PCR) of key antioxidant and stress‐related enzymes, as well as to evaluate additional target organs such as liver, kidneys and gills to provide a more complete toxicological profile. Moreover, extending the exposure duration is necessary to assess chronic toxicity and long‐term accumulation effects of heavy metals.",86,837,11.08905,14.71355
PMC13254229,biomedicine,Abstract,abstract,-1,macro,macro_abstract,"People with type 2 diabetes (T2DM) are more likely to develop breast and bowel cancers. Despite this, cancer screening participation is lower among women with diabetes than among women without diabetes, indicating diabetes‐related barriers to screening, but little research has examined this. This study aimed to identify and understand diabetes‐related barriers to cancer screening, and potential ways to address these, among women with T2DM. In‐depth qualitative interviews. Semi‐structured interviews with 25 women with T2DM, aged 50 to 74 years, living in England. Participants were recruited via diabetic eye screening clinics and community advertisement. Data were analysed to develop themes, using the framework method. Women with T2DM were often living with an accumulated high burden of illness and its treatment, due to diabetes and comorbidities, which reduced their capacity to participate in cancer screening (e.g. physical and psychological capacities; practical resources). Having diabetes could complicate taking part in screening tests for some people (e.g. physical difficulties during screening related to diabetes, its treatment, complications or comorbidities; having to consider glycaemic control during appointments). There appeared to be underappreciation of the T2DM‐increased risk of cancer, and limited cancer screening promotion within diabetes care. Despite self‐reported cancer screening uptake being high among study participants, having diabetes appeared to heighten common barriers to cancer screening (e.g. travel‐related, logistical and scheduling barriers), whilst also posing additional unique barriers (e.g. diabetes‐related stigma and embarrassment). Several potential strategies are suggested to improve cancer screening informed decision‐making and participation among people with T2DM.",245,868,9.508954,-15.615216
PMC13275549,biomedicine,Introduction,introduction,0,macro,macro_intro_first2,"Adverse drug reactions (ADRs), defined as a harmful and unintended response to a medication, often occur outside of clinical trials. As a component of post‐market surveillance, assessment of reported ADRs to the Food and Drug Administration and drug sponsor serves as a primary means to collect key data for updating drug labeling and improving prescribing guidance. However, for rare ADRs, broadly classified as those occurring in less than 1 in 10 000 patients receiving a medication, the systematic discovery is nontrivial and these reactions may go underrecognized and underreported.",89,954,13.716853,-2.8918397
PMC13291202,biomedicine,Conclusions,conclusion,1,macro,macro_conclusion,"The accreditation system is a new way of evaluating hospitals in Iran, which has undergone reforms after years of implementation. The results of this study showed that there are various challenges in the policymaking, structure, implementation process, knowledge and attitudes of managers and nurses in the implementation of the AP. This study indicated that accreditation is inherently ideal; however, various challenges in its implementation hinder the achievement of goals. While some participants acknowledged organizational benefits such as transparency and reduced personal preferences in management decisions (reported in the Negative Case Analysis), the dominant experience was one of challenge and barrier to HN.",102,920,14.563707,-21.48464
PMC13240100,biomedicine,CONCLUSIONS,conclusion,0,macro,macro_conclusion,"Sigmoidal kinetics coupled with protein modeling by AF3 predict that the monomeric plant LOXs, investigated in the current work, are likely regulated by fatty acids entailing the restructuring of the gating helix α2. These findings present a new model for substrate acquisition in plant LOX catalysis. In addition, the two 9‐LOX representatives exhibited activation energies that were elevated from that of GmLOX1. Broad phylogenic analysis of LOX sequences across the plant kingdom was spatially mapped onto available x‐ray crystal structures. This analysis points toward a central basis for the mechanism of thermal activation of H‐tunneling in plant LOXs that includes a conserved loop‐like structure and an intermediary network enriched in Ile, Leu, and Val sidechains. This work builds on the growing body of evidence that spotlights a role for classical thermal motions of the protein in mediating and enhancing quantum mechanical phenomena in biological function.",145,813,1.9708291,27.231192
PMC13243768,biomedicine,Conclusion,conclusion,0,macro,macro_conclusion,"This study revealed high food insecurity, poor diet diversity, and nutrition status pre‐harvest in four farming systems. While seasonal food insecurity affected all farming systems, children from CC households recorded better WAZ and LAZ than children from MFC and MCL households pre‐harvest. Food security and food intake increased post‐harvest, which was reflected in improved nutrition status, particularly for MFC and MCL households. This suggests that CC farming systems provide income that can support households during food shortages, while MFC and MCL systems improve dietary diversity post‐harvest. There were no major differences in dietary intake between the farming systems, particularly in pre‐harvest, when food availability was low for all. Dietary diversity only improved post‐harvest, particularly through increased consumption of legumes, pulses, nuts, and animal‐source foods.",124,221,-0.8569322,-0.51909614
PMC13241701,biomedicine,Abstract,abstract,-1,macro,macro_abstract,"Sudden deaths may occur in children and adolescents due to unexpected cardiac problems during sports. This study aimed to screen for abnormalities that may lead to future morbidity in addition to the risk of sudden death and to investigate the importance of electrocardiography and echocardiography in detecting cardiac problems before sports license. Pediatric patients who visited the Pediatric Cardiology outpatient clinic of Malatya Training and Research Hospital between April 2022 and April 2024 to obtain a sports license report and who did not have any known heart disease before were included. Data were analyzed using SPSS 22.0. A total of 2432 patients were admitted to our hospital for pre‐sport evaluation within 2 years. In 2089 of those, there were no known heart problems. Various heart problems were detected in 195 (9.3%) of the 2089 cases. In our study, 169 (8.1%) patients had echocardiography (ECHO) and 33 (1.7%) had electrocardiography (ECG) abnormality. Eight patients (0.3%) showed pathological findings on both ECHO and ECG. In addition, elevated arterial blood pressure was detected in three (0.14%). Of the cases with cardiac abnormality, 110 (56%) were male and 85 (46%) were female, and the average age was 12 (5–18). Our study shows that approximately one out of every 10 patients in the population may have cardiological problems and 2.3% of these patients have major cardiac problems. Therefore, we recommend that all pediatric patients undergo a detailed cardiac evaluation at least once in the early stages of their lives. In children who want to play sports, is a cardiac evaluation necessary only for sudden cardiac death?",261,1375,-7.8766985,4.7894588
PMC13288254,biomedicine,Conclusion and Recommendations,conclusion,0,macro,macro_conclusion,"Although the rate of generic prescriptions in the study clinics met WHO standards, the overall pattern of drug use was found to be inadequate. Key issues included incomplete prescription papers and registration books, prescriptions based on tentative diagnoses, and inappropriate drug selection, all contributing to ineffective treatment and growing drug resistance. The study also identified excessive use of antibiotics and anthelmintics, a lack of standardized case definitions for common diseases, poor access to reliable therapeutic information, and weak infection prevention and control measures. To address these issues, the study recommends improving prescription practices through standardized documentation, enhancing diagnostic accuracy with laboratory support and clinical guidelines, increasing access to trustworthy drug and disease management resources, and implementing stricter regulations on the use of antibiotics and anthelmintics. Additionally, adopting antimicrobial stewardship programs in veterinary clinics and promoting integrated efforts among all stakeholders are essential to ensure the availability and proper use of safe, effective, and affordable medications.",155,1398,15.468462,-5.355691
PMC13282843,biomedicine,CONCLUSIVE REMARKS,conclusion,0,macro,macro_conclusion,"In conclusion, this study defines a structurally informed and experimentally supported framework for assessing the selectivity of trypanothione reductase (TR) inhibitors within the broader family of FAD/NAD(P)H‐dependent dehydrogenases. By integrating comparative docking analyses with biochemical validation on recombinant LiTR and CtNDH2, we show that structurally related flavoproteins can accommodate shared ligands within conserved binding regions, resulting in either inhibitory or enzyme‐specific modulatory effects.",63,475,2.48011,27.45045
PMC13238423,biomedicine,Introduction,introduction,1,macro,macro_intro_first2,"The normal dog pancreas on ultrasound is usually described as homogeneously isoechoic to slightly hypoechoic relative to the liver and mesenteric fat, and rarely hyperechoic. However, some studies have reported a heterogeneous echotexture, characterized by small, coalescing hyperechoic foci, as a common and normal finding in up to 40% of dogs. Granger et al. reported that pancreatic echogenicity did not correlate with age, weight, or body condition score; however, increased echogenicity was associated with hyperadrenocorticism. The potential relationship between these factors and echotextural heterogeneity was not investigated. Hyperechoic foci and pancreatic heterogeneity are commonly attributed to chronic pancreatitis, mineralization, fat, or fibrosis. However, the histopathological correlation of these sonographic features is poorly defined and primarily reported in experimental models or small case series. This makes the interpretation of pancreatic echotextural heterogeneity challenging, particularly given that histologically confirmed chronic pancreatitis is present in 34%–65% of dogs, including many without overt clinical signs. Thus, in dogs presenting with gastrointestinal signs, a heterogeneous pancreas may also be attributed to normal variation, acute pancreatitis, acute‐on‐chronic pancreatitis, or chronic pancreatitis. These uncertainties raise concerns about the clinical significance of a heterogeneous pancreatic appearance and the potential for misdiagnosis or misinterpretation.",195,265,0.11913006,11.407635
PMC13282668,biomedicine,Introduction,introduction,0,macro,macro_intro_first2,"The global burden of dementia is increasing rapidly. The World Health Organization (WHO) estimates that approximately 55 million people worldwide live with dementia, projected to reach 139 million by 2050. The WHO Global Action Plan on the Public Health Response to Dementia 2017–2025 emphasises the importance of community‐based support and social participation for people living with dementia (PLWD). Japan is experiencing this trend acutely. According to national estimates, approximately 4.43 million older adults aged 65 years or over in Japan will be living with dementia in 2022 (prevalence: 12.3%), representing approximately one in eight older adults. If current trends continue, this number is projected to reach 5.84 million by 2040. Enabling PLWD to live with dignity in familiar communities is the central goal of Japan's dementia policy. The National Framework for Promotion of Dementia Policies emphasises community support based on the pillars of ‘inclusion’ and ‘prevention’. New policies published in January 2026 further emphasise the importance of community participation and decision‐making support for PLWD and their families, strengthening the integrated community care perspective.",173,1421,9.966634,-12.378694
PMC13275183,biomedicine,Abstract,abstract,-1,macro,macro_abstract,"The integration of a new standard for food safety in Australia signifies a notable step toward national unity in the adoption of Hazard Analysis and Critical Control Point (HACCP) principles and contemporary food safety management tools for the food service and retail sector. The standard introduces key measures, including certification of food safety supervisors, food safety training requirements for food handlers, and means for substantiating control of food safety hazards throughout key food handling processes. This study explored the experiences and perspectives of local regulators regarding the implementation and feasibility of the new standard. Data were collected via an online survey and semi‐structured interviews with Environmental Health Practitioners across two Australian states. Findings reveal that implementation of the standard varied between states, largely shaped by the degree of support provided by respective state authorities. Six key barriers to effective implementation emerged from participant accounts. In response, five targeted recommendations are proposed, grounded in established health promotion principles. Until these challenges are adequately addressed, the standard risks remaining ineffectual, limiting its capacity to enhance public health outcomes. The key to effective implementation and realisation of Standard 3.2.2A as healthy public policy lies within the central tenets of public health theory and practice.",201,521,20.408907,-23.772484
PMC13260873,biomedicine,Introduction,introduction,0,macro,macro_intro_first2,"In syndromic, congenital vestibular disorders (CVDs), children form an abnormal inner ear before birth, resulting in postnatal challenges to maintain posture, balance, walking, eye‐hand coordination, gaze stabilization, and reading throughout life (for review, see Peusner et al.). Most often, CVDs result from gene mutation (Wu and Kelly). In computed tomography (CT) scans and histopathological evaluations of the temporal bone, the inner ear of children with syndromic CVDs forms a sac‐like structure with the semicircular canals missing or truncated, but nothing is known about the brain pathology (Abadie et al.; Satar et al.; Morimoto et al.; Sanlaville and Verloes; Vesseur et al.). A clinically beneficial assessment of central CVD pathology requires an evaluation at the cellular level of the vestibular neural circuitry, which can be accomplished most readily using an animal model whose pathology mirrors the human disorder. While Chd7 mutant mouse and mutant rock soloAN66 zebrafish are popular models to study neurodevelopmental disorders, diversity in inner ear phenotype complicates using them for systematic studies on the developing central vestibular neural circuitry (Peusner et al.). In particular, the semicircular canals in Chd7 mutant mice may be malformed, missing, or develop with reduced canal diameter or malformed crista and macular (Adams et al.), while the macula utriculi fails to form at the normal time in rock soloAN66 zebrafish mutant (Roberts et al.). In contrast, the ARO chick model is not produced by genetic mutation, but is formed by anterior–posterior rotation of the otocyst surgically on one side in two‐day‐old chick embryos (E2), resulting in a sac‐like inner ear on the rotated side similar to the syndromic CVD pathology, and a normal inner ear on the contralateral side (Lilian et al.; Seal et al.).",281,969,1.7326887,9.541508
PMC13240210,biomedicine,Conclusion,conclusion,0,macro,macro_conclusion,"This study confirmed that both dexmedetomidine‐ketamine and dexmedetomidine‐midazolam sedation protocols can significantly reduce tear secretion in rabbits. Therefore, using artificial tear compounds even for short‐term sedation seems necessary to prevent corneal damage. We also strongly recommend not using dexmedetomidine‐ketamine sedation in rabbits at risk of glaucoma. According to the significant decrease in OPP observed in the DK group, this sedation protocol may accelerate glaucoma progression and glaucomatous damage in susceptible rabbits. Otherwise, due to the lack of miosis induction in the rabbits of the DK group, sedation with dexmedetomidine‐ketamine can be a suitable choice in situations where a funduscopic examination is needed or anterior synechiae should be prevented in rabbits with uveitis.",112,289,4.9257975,3.114569
PMC13279842,biomedicine,Introduction,introduction,1,macro,macro_intro_first2,"The loss of muscle mass and the preferential loss of the molecular motor protein myosin contribute to the decline in force generation capacity (maximum force normalized to muscle fiber cross‐sectional area, or specific force) in limb muscles. In the diaphragm, the loss in specific force is not caused by a preferential loss of myosin, while myosin post‐translational modifications negatively affect force‐generation capacity. The preferential myosin loss in limb muscles is a relatively late phenomenon in mechanically ventilated and immobilized ICU patients, that is, the hallmark of the Critical Illness Myopathy (CIM), which is preceded by myosin post‐translational modifications negatively affecting the specific force in limb muscles in a similar way as in the diaphragm.",114,539,4.931995,16.018187
PMC13273447,biomedicine,Abstract,abstract,-1,macro,macro_abstract,"Data accumulated over the last two decades have demonstrated that astrocytes play key roles in the regulation of synaptic transmission and plasticity. This is due, among other mechanisms, to their capability to detect and regulate synaptic transmission by expressing receptors and releasing gliotransmitters, respectively. Importantly, in juvenile rats, astrocytes are able to detect glutamate release at the level of individual synapses through mGluR5 and consequently up‐regulate excitatory synaptic transmission efficacy through the release of purines. Whether this upregulation is still present in the adult brain is an open question. Using immunohistochemistry and RNAscope on fixed tissue, as well as electrophysiological recordings on acute hippocampal brain slices of adult male rats, we demonstrated that this regulatory pathway also prevails in adult rats. Most surprisingly, such facilitation of glutamate release that is readily observed when a small number of synapses are activated was completely abolished under conditions where a large number of inputs were stimulated. These findings thus suggest that astrocytes integrate the incoming afferent information and adapt their responses depending on the network activity. In adulthood, astrocytic mGluR5 increases synaptic efficacy through presynaptic A2ARs. This occurs when a small number of synapses are activated simultaneously. This pathway is abolished when numerous synapses are recruited.",203,1258,2.6923769,10.94994
PMC13145325,biomedicine,Introduction,introduction,1,macro,macro_intro_first2,"The E/Z‐isomerization of stilbenoids has been described to be facilitated under visible light or UV irradiation, being followed by further often only scarcely described degradation pathways. In this regard, (E)‐resveratrol is the most studied stilbenoid, being reported to initially isomerize into (Z)‐resveratrol. Further non‐stilbenoidic photodegradation products have been reported, such as 3,4′,5‐trihydroxy‐diphenylacetylene, 2,4,6‐phenanthrenetriol, 2‐(4‐hydroxyphenyl)‐5,6‐benzofuran‐dione, and aldehyde‐like transformation products. Information on the photo‐induced transformation of further stilbenoids, however, is hitherto scarce.",70,942,-2.2435439,34.35413
PMC13260883,biomedicine,Conclusion,conclusion,0,macro,macro_conclusion,"The present findings show that global and local uncertainty jointly shape how children allocate attention between exploration and exploitation during visual statistical learning. Children take into account both the reliability of specific cue‐target relations and the overall predictability of the environment and the way they combine these sources of information changes with age. These results support a developmental dynamic model of exploration‐exploitation and clarify how uncertainty at multiple levels constrain learning strategies, underscoring the need to incorporate developmental factors when modeling exploration–exploitation trade‐offs.",83,839,-7.8440638,-33.689457
PMC13254229,biomedicine,INTRODUCTION,introduction,0,macro,macro_intro_first2,"The global incidence of cancer is growing rapidly (Sung et al., ), and in the UK, one in two people will now develop cancer in their lifetime (Ahmad et al., ). Cancer‐related morbidity and mortality can be reduced by routinely screening asymptomatic individuals (Loud & Murphy, ). Cancer screening aims to prevent the development of cancer, by finding pre‐cancerous abnormalities, or detect it at an earlier stage, when it is generally more treatable and survivable (Wender et al., ). Many countries provide screening for a range of cancer types (e.g. breast, cervical and colorectal cancers), via organized programmes (e.g. the UK) or opportunistically (e.g. the USA) (Miles et al., ). Despite the benefits of cancer screening, a sizeable proportion of eligible individuals do not participate, with numerous practical, social, emotional and psychological barriers identified among the general population (Young et al., ). In 2022 to 2023, coverage of cervical, breast and bowel cancer screening in England was approximately 69% (NHS Digital, ), 67% and 72% (Office for Health Improvement and Disparities, ), respectively. Disparities in cancer screening uptake (Young & Robb, ) include lower participation rates among people with diabetes (Bhatia et al., ; Parrent et al., ).",198,1148,9.0701685,-13.413903
PMC13288021,biomedicine,Conclusion,conclusion,0,macro,macro_conclusion,"This study highlights the complexity of supporting parents to become capable implementors of intervention. Home practice appears to work best for parents when SLTs spend time getting to know the parent and child, thereby developing positive relationships and individualising the service they provide. Parental perspectives indicate that motivation for home practice further increases when SLTs consider how parents understand SSD and use a multi‐modal approach to build understanding. To drive a shift in culture and practice for children with SSD, there appears to be a need to train SLTs in how to support parental capability, motivation and opportunity to deliver home practice. Utilising available resources in different ways and considering family contextual factors, such as sibling involvement more flexibly, to identify potential facilitators, may increase opportunities to support parents and may therefore support a move towards higher quality services for children with SSD.",143,1413,19.284927,-26.836388
PMC13240100,biomedicine,INTRODUCTION,introduction,0,macro,macro_intro_first2,"The concept of quantum mechanical barrier penetration (i.e., tunneling) was first described nearly 100 years ago (Hund, ). However, it was not until 1989 that the quantum mechanical phenomenon associated with hydrogen atom transfer in enzyme catalysis was reported from the observation of anomalous secondary kinetic isotope effects for the oxidation of benzyl alcohol by yeast alcohol dehydrogenase (Cha et al., ). Since the pinnacle study, several case studies have emerged from various laboratories that manifest varying degrees of hydrogen tunneling in enzymatic reactions. Among these systems, the reaction of the isoform‐1 lipoxygenase from soybean seeds has demonstrated some of the most prominent and compelling kinetic features for non‐classical behavior and has thus emerged as a paradigm H‐tunneling enzyme (Glickman et al., ; Hu et al., ; Knapp et al., ).",131,1095,0.518693,28.270735
PMC13290382,biomedicine,Abstract,abstract,-1,macro,macro_abstract,"Underage drinking has become a global public health concern. One of the major causes of underage drinking is stress. The orexin system has been reported to be involved in both alcohol addiction and stress. However, few studies have examined this system, especially among adolescents. Therefore, we constructed protein–protein interaction (PPI) networks to confirm that orexin receptors are connected to stress‐ and alcohol dependence‐related genes, providing a theoretical basis for our experimental approach. Animal experiments employed the conditioned place preference (CPP), the foot‐shock stress model and the enzyme‐linked immunosorbent assay (ELISA), to elucidate the role of the orexin system in the stress‐induced alcohol addiction‐related behaviour among adolescent mice. Our results revealed that there were interactions among orexin system, chronic/acute stress and alcohol dependence related proteins. Otherwise, chronic stress can increase the animals' vulnerability to alcohol addition‐related behaviour. Additionally, acute foot‐shock can promote alcohol‐seeking behaviour reinstatement and facilitate orexin concentrations in brain regions that have been shown to be associated with reward and addiction. Moreover, the inhibition of orexin receptors can attenuate the formation and reinstatement of alcohol addiction‐like behaviour among adolescent mice. Collectively, our findings indicate that orexin system may be a pivotal target for preventing stress‐induced alcohol addiction and reinstatement among the adolescents. Chronic foot stress increases the vulnerability of adolescent mice to alcohol addiction‐related behaviours. Acute foot stress promotes the recovery of alcohol‐seeking behaviour in adolescent mice and increases orexin concentrations in the hippocampus, nucleus accumbens and prefrontal cortex. Orexin receptor antagonism attenuates the formation and recovery of alcohol‐like behaviour in adolescent mice.",254,987,-6.0212607,-6.737567
PMC13283205,biomedicine,Introduction,introduction,0,macro,macro_intro_first2,"Pharmaceuticals play an essential role in reducing mortality and morbidity. However, if they are improperly prescribed or used, the negative consequences can outweigh their benefits. In 1985, the World Health Organization (WHO) launched the concept of rational use of medicines, advocating that “all patients should receive medication appropriate to their medical needs, in doses meeting their own individual requirements, for an adequate period of time and at the lowest costs to them and the community”. Drug and Therapeutics Committees (DTCs) were suggested as a suitable model to promote rational use of medicines, and WHO proposed that they should “ensure that patients are provided with the best possible cost‐effective and quality of care through determining what medicines will be available, at what cost, and how they will be used”.",128,1295,17.3514,-7.406953
PMC13244920,biomedicine,Conclusion,conclusion,0,macro,macro_conclusion,"This study identifies perceived stress and avoidance coping as the principal predictors of depressive symptoms among Thai high school students during the COVID‐19 pandemic‐to‐endemic transition. With 27.8% of participants meeting clinical depression thresholds and perceived stress explaining 54.3% of variance, the adolescent mental health burden has persisted post‐pandemic. Approach coping and social support did not contribute independently once perceived stress and avoidance coping were accounted for; whether this attenuation reflects indirect, stress‐buffering, or coping‐mediated pathways remains a theoretically plausible hypothesis warranting future designs capable of testing mediation and moderation. Multi‐level interventions targeting both proximal stress appraisal and adaptive coping are nevertheless warranted. These findings extend evidence to Southeast Asian endemic‐transition contexts and underscore the need for routine stress assessment, coping skills development, and family‐inclusive psychoeducation within school‐based mental health services.",130,1065,-0.59502083,-19.493296
PMC13279842,biomedicine,Introduction,introduction,0,macro,macro_intro_first2,"Mechanical ventilation is a lifesaving intervention frequently used in modern critical care, but mechanical ventilation is also associated with complications related to lung injury, acquired myopathies, and cognitive dysfunction. The dramatic muscle wasting and compromised force‐generating capacity of remaining contractile material negatively impact the rehabilitation of intensive care unit (ICU) patients and weaning off mechanical ventilation, resulting in prolonged ICU care with negative consequences for patient quality of life, mortality/morbidity, and health care costs (for refs. see).",77,281,13.336241,0.50997645
PMC13080764,biomedicine,Introduction,introduction,1,macro,macro_intro_first2,"Consuming edible insects has a thousand‐year tradition in many cultures. Currently, over 2300 insect species are consumed worldwide. However, this practice has not historically been common in the European Union. European legislation regards edible insects and insect‐derived products as so‐called novel food in accordance with Regulation (EU) 2015/2283. Each such novel food, including foods derived from edible insects, must undergo an authorisation process before being placed on the European market. The initiation of the authorisation process may be undertaken either on the Commission's initiative or following an application to the Commission by an applicant (e.g., a food business operator). The decision on the particular novel food approval is then granted by the Commission based on the scientific opinion issued by the European Food Safety Authority. To date, four edible insect species have been authorised for human consumption on the European market: adult  Acheta domesticus  based on Regulations (EU) 2022/188 and (EU) 2023/5, adult  Locusta migratoria  based on Regulation (EU) 2021/1975,  Alphitobius diaperinus  larvae based on Regulation (EU) 2023/58 and  Tenebrio molitor  larvae based on Regulations (EU) 2021/882, (EU) 2022/169 and (EU) 2025/89. The corresponding Commission Implementing Regulations specify much more detailed requirements for the form of the products, inorganic and microbiological contaminants, the insects' fasting period before killing, etc. The handling of edible insects is also subject to other European regulations, such as (EU) 1069/2009, which establishes that edible insects fall under the category of farmed animals and are therefore subject to strict feed requirements, (EU) 852/2004 on hygiene requirements and (EU) 1169/2011 on proper food labelling. The import of edible insects into the EU countries is also regulated, by Regulation (EU) 2021/405. Compliance with the national legislation of individual EU member countries must also be ensured.",287,240,0.114491746,3.585111
PMC13282716,biomedicine,Introduction,introduction,1,macro,macro_intro_first2,"Although CME was long envisioned as a uniform process producing small, rapidly budding coated pits, high‐resolution imaging and ultrastructural studies have revealed a broader spectrum of clathrin‐coated assemblies at the plasma membrane. In addition to canonical clathrin‐coated pits, cells can form larger, flatter and longer‐lived clathrin lattices, commonly referred to as clathrin plaques. These plaques are particularly prominent at adherent cell surfaces and display distinct dynamics, spatial organization and dependencies on the actin cytoskeleton compared with classical pits. Recognition of this structural and dynamic heterogeneity has refined mechanistic models of CME, emphasizing the plasticity of clathrin coat architecture and the interplay between membrane mechanics, cytoskeletal forces and endocytic function ().",110,1316,5.0609117,12.386991
PMC13254822,biomedicine,Introduction,introduction,0,macro,macro_intro_first2,"Protein complexes are central to nearly all cellular processes. Their precise quaternary structures, posttranslational modifications (PTMs), and dynamic conformational changes directly shape cellular function and regulation. Despite major advances in mapping protein assemblies, transient and heterogeneous protein complexes, especially their real‐time dynamics in native contexts, remain poorly resolved. This critical gap limits our capacity to decode fundamental regulatory networks and to elucidate the molecular mechanisms underlying disease. Consequently, there is an urgent need for innovative approaches capable of capturing protein dynamics through robust, reproducible, and automation‐compatible workflows.",87,54,6.65521,12.161613
PMC13275185,biomedicine,Introduction,introduction,0,macro,macro_intro_first2,"In ordered tissues containing motion‐restricted macromolecules, such as myelin, dipolar order exists alongside Zeeman order. This phenomenon manifests in magnetization transfer (MT) experiments as an asymmetric spectrum following single‐frequency saturation, in contrast to the symmetric spectrum observed under dual‐frequency saturation. Known as inhomogeneous magnetization transfer (ihMT), this effect can be quantified by the dipolar relaxation time, , and is highly sensitive to tissue microstructure . Consequently, ihMT offers a promising approach for assessing microstructural integrity, particularly brain myelination. It holds significant potential for elucidating disease pathophysiology (e.g., in multiple sclerosis) and providing valuable outcome measures to monitor neuroprotection and repair in clinical trials.",103,759,7.184777,15.273652
PMC13288154,biomedicine,Introduction,introduction,0,macro,macro_intro_first2,"Sexual dimorphism is increasingly recognised in biology and has been reported in cancer, with breast cancer (BC) showing the biggest dichotomy. While BC is still rare in males, the numbers receiving a BC diagnosis have increased globally from 8,500 diagnoses in 1990 to 23,100 in 2017, with age‐standardised rates in 100,000 person years of 0.46 and 0.61, respectively. There is evidence that increased obesity aligns with this increase. That we are an ageing population may also contribute, particularly to reduced overall survival (OS), but this does not account for the lack of improvement in BC‐specific survival observed for men diagnosed with stage III or IV BC over the past 30 years.",111,1309,13.019216,-9.746051
PMC13290653,biomedicine,Abstract,abstract,-1,macro,macro_abstract,"To describe the flexible coping strategies and measures made by Crohn's disease patients during the COVID‐19 epidemic to determine their experiences with COVID‐19 and epidemic management. A descriptive phenomenology study based on interviews. Twelve patients with Crohn's disease were interviewed from two Grade III and Grade A hospitals in Nanjing from February 2022 to June 2022. Twelve interviews were audio‐taped or recorded live and content was analysed following Colaizzi's seven‐step method. Transcripts were verbatim transcribed and analysed using Colaizzi's seven‐step descriptive phenomenological method. Data management was supported by NVivo 11 software. The analysis of interviews identified five themes and 14 subthemes. Crohn's disease patients demonstrated a capacity for adapting to the evolving landscape of medical care during the COVID‐19 epidemic, underscoring the importance of self‐management. Patients took voluntary measures to cope with the continuous adjustment of epidemic management, such as flexible adjustment of medical treatment plans. Improving existing management measures may help both healthcare professionals and patients in effectively responding to infectious disease epidemics, which suggests that we should pay attention to humanized management and hospital construction in the future. Additionally, we should pay more attention to the psychological impact of COVID‐19, both positive and negative. No patient or public contribution.",201,69,16.672585,-24.703766
